Date,Host Country,Refugees In,Refugees Out,Internally Displaced Persons (IDPs),Source
2024-12-20,Romania,297,131,4426,Simulated
2024-12-20,Moldova,850,38,6110,Simulated
2024-12-21,Poland,823,349,7321,Simulated
2024-12-21,Germany,634,17,6474,Simulated
2024-12-21,Romania,190,273,4592,Simulated
2024-12-21,Moldova,742,415,2693,Simulated
2024-12-22,Poland,775,497,3687,Simulated
2024-12-22,Germany,425,166,8475,Simulated
2024-12-22,Romania,856,303,1992,Simulated
2024-12-22,Moldova,926,454,3594,Simulated
2024-12-23,Poland,870,375,5668,Simulated
2024-12-23,Germany,949,284,9826,Simulated
2024-12-23,Romania,386,407,8887,Simulated
2024-12-23,Moldova,270,211,1113,Simulated
2024-12-24,Poland,344,421,5258,Simulated
2024-12-24,Germany,565,172,3245,Simulated
2024-12-24,Romania,804,204,5992,Simulated
2024-12-24,Moldova,846,2,7818,Simulated
2024-12-25,Poland,172,342,6761,Simulated
2024-12-25,Germany,525,259,475,Simulated
2024-12-25,Romania,315,330,3961,Simulated
2024-12-25,Moldova,789,98,2881,Simulated
2024-12-26,Poland,368,337,7285,Simulated
2024-12-26,Germany,482,11,5024,Simulated
2024-12-26,Romania,818,352,7141,Simulated
2024-12-26,Moldova,534,174,5315,Simulated
2024-12-27,Poland,341,482,117,Simulated
2024-12-27,Germany,889,315,6381,Simulated
2024-12-27,Romania,727,391,1679,Simulated
2024-12-27,Moldova,334,445,5589,Simulated
2024-12-28,Poland,152,4,4646,Simulated
2024-12-28,Germany,582,250,358,Simulated
2024-12-28,Romania,529,372,4543,Simulated
2024-12-28,Moldova,490,242,2109,Simulated
2024-12-29,Poland,304,304,5800,Simulated
2024-12-29,Germany,719,458,8591,Simulated
2024-12-29,Romania,698,404,7135,Simulated
2024-12-29,Moldova,138,368,1719,Simulated
2024-12-30,Poland,717,315,4348,Simulated
2024-12-30,Germany,422,374,2981,Simulated
2024-12-30,Romania,609,289,5791,Simulated
2024-12-30,Moldova,811,447,4148,Simulated
2024-12-31,Poland,160,168,7158,Simulated
2024-12-31,Germany,810,213,5637,Simulated
2024-12-31,Romania,147,149,1325,Simulated
2024-12-31,Moldova,988,157,5880,Simulated
2025-01-01,Poland,597,143,2374,Simulated
2025-01-01,Germany,252,147,3723,Simulated
2025-01-01,Romania,268,309,8607,Simulated
2025-01-01,Moldova,503,265,2784,Simulated
2025-01-02,Poland,974,497,9990,Simulated
2025-01-02,Germany,687,463,6564,Simulated
2025-01-02,Romania,815,330,3911,Simulated
2025-01-02,Moldova,297,476,5352,Simulated
2025-01-03,Poland,157,230,9812,Simulated
2025-01-03,Germany,623,432,333,Simulated
2025-01-03,Romania,950,253,6896,Simulated
2025-01-03,Moldova,235,137,1437,Simulated
2025-01-04,Poland,364,462,2083,Simulated
2025-01-04,Germany,574,160,1256,Simulated
2025-01-04,Romania,941,202,6269,Simulated
2025-01-04,Moldova,914,406,7929,Simulated
2025-01-05,Poland,696,350,2835,Simulated
2025-01-05,Germany,889,93,2611,Simulated
2025-01-05,Romania,843,20,3962,Simulated
2025-01-05,Moldova,307,240,3337,Simulated
2025-01-06,Poland,727,221,9188,Simulated
2025-01-06,Germany,542,479,233,Simulated
2025-01-06,Romania,588,397,2756,Simulated
2025-01-06,Moldova,700,323,1376,Simulated
2025-01-07,Poland,540,20,6134,Simulated
2025-01-07,Germany,603,282,165,Simulated
2025-01-07,Romania,149,428,2226,Simulated
2025-01-07,Moldova,598,478,8272,Simulated
2025-01-08,Poland,214,150,6234,Simulated
2025-01-08,Germany,907,108,5213,Simulated
2025-01-08,Romania,594,418,9963,Simulated
2025-01-08,Moldova,481,456,9768,Simulated
2025-01-09,Poland,308,339,547,Simulated
2025-01-09,Germany,127,459,6634,Simulated
2025-01-09,Romania,930,52,8485,Simulated
2025-01-09,Moldova,814,40,822,Simulated
2025-01-10,Poland,637,205,6848,Simulated
2025-01-10,Germany,570,393,6393,Simulated
2025-01-10,Romania,985,414,2714,Simulated
2025-01-10,Moldova,118,26,7524,Simulated
2025-01-11,Poland,666,435,7771,Simulated
2025-01-11,Germany,579,285,383,Simulated
2025-01-11,Romania,126,351,4009,Simulated
2025-01-11,Moldova,866,97,9016,Simulated
2025-01-12,Poland,933,75,2942,Simulated
2025-01-12,Germany,262,409,5084,Simulated
2025-01-12,Romania,145,79,4081,Simulated
2025-01-12,Moldova,171,52,3705,Simulated
2025-01-13,Poland,699,153,3582,Simulated
2025-01-13,Germany,216,397,7849,Simulated
2025-01-13,Romania,539,460,2514,Simulated
2025-01-13,Moldova,928,196,9495,Simulated
2025-01-14,Poland,691,493,69,Simulated
2025-01-14,Germany,356,145,3337,Simulated
2025-01-14,Romania,898,356,6404,Simulated
2025-01-14,Moldova,302,229,8461,Simulated
2025-01-15,Poland,222,130,2486,Simulated
2025-01-15,Germany,821,41,9922,Simulated
2025-01-15,Romania,212,389,2740,Simulated
2025-01-15,Moldova,717,43,4484,Simulated
2025-01-16,Poland,445,282,2393,Simulated
2025-01-16,Germany,241,369,8019,Simulated
2025-01-16,Romania,409,483,1456,Simulated
2025-01-16,Moldova,449,372,6153,Simulated
2025-01-17,Poland,342,478,8040,Simulated
2025-01-17,Germany,191,492,3287,Simulated
2025-01-17,Romania,609,390,5517,Simulated
2025-01-17,Moldova,786,489,6780,Simulated
2025-01-18,Poland,260,28,6823,Simulated
2025-01-18,Germany,182,455,9256,Simulated
2025-01-18,Romania,994,342,1214,Simulated
2025-01-18,Moldova,556,360,8500,Simulated
2025-01-19,Poland,270,202,9428,Simulated
2025-01-19,Germany,182,217,4311,Simulated
2025-01-19,Romania,976,223,6518,Simulated
2025-01-19,Moldova,852,317,6207,Simulated
2025-01-20,Poland,439,121,594,Simulated
2025-01-20,Germany,474,401,3875,Simulated
2025-01-20,Romania,190,382,9501,Simulated
2025-01-20,Moldova,319,390,2313,Simulated
2025-01-21,Poland,832,41,4903,Simulated
2025-01-21,Germany,955,184,761,Simulated
2025-01-21,Romania,697,330,5326,Simulated
2025-01-21,Moldova,402,485,7044,Simulated
2025-01-22,Poland,809,282,6281,Simulated
2025-01-22,Germany,742,367,6435,Simulated
2025-01-22,Romania,419,158,3476,Simulated
2025-01-22,Moldova,190,158,6068,Simulated
2025-01-23,Poland,725,273,7285,Simulated
2025-01-23,Germany,486,459,3615,Simulated
2025-01-23,Romania,147,398,6284,Simulated
2025-01-23,Moldova,343,176,5329,Simulated
2025-01-24,Poland,885,71,4025,Simulated
2025-01-24,Germany,329,478,4434,Simulated
2025-01-24,Romania,976,40,4265,Simulated
2025-01-24,Moldova,328,462,6839,Simulated
2025-01-25,Poland,806,382,509,Simulated
2025-01-25,Germany,834,33,3809,Simulated
2025-01-25,Romania,410,80,4585,Simulated
2025-01-25,Moldova,187,99,4599,Simulated
2025-01-26,Poland,769,293,95,Simulated
2025-01-26,Germany,960,115,6024,Simulated
2025-01-26,Romania,268,278,2814,Simulated
2025-01-26,Moldova,989,399,410,Simulated
2025-01-27,Poland,589,26,1519,Simulated
2025-01-27,Germany,378,145,7708,Simulated
2025-01-27,Romania,144,33,4681,Simulated
2025-01-27,Moldova,571,161,6978,Simulated
2025-01-28,Poland,899,407,3763,Simulated
2025-01-28,Germany,322,12,835,Simulated
2025-01-28,Romania,991,306,4934,Simulated
2025-01-28,Moldova,774,69,4848,Simulated
2025-01-29,Poland,565,484,7408,Simulated
2025-01-29,Germany,114,487,3018,Simulated
2025-01-29,Romania,891,145,6946,Simulated
2025-01-29,Moldova,550,7,8109,Simulated
2025-01-30,Poland,660,250,2713,Simulated
2025-01-30,Germany,993,330,7263,Simulated
2025-01-30,Romania,392,412,7464,Simulated
2025-01-30,Moldova,264,257,9861,Simulated
2025-01-31,Poland,963,402,9124,Simulated
2025-01-31,Germany,900,56,3485,Simulated
2025-01-31,Romania,575,413,6794,Simulated
2025-01-31,Moldova,902,252,1482,Simulated
2025-02-01,Poland,309,230,5748,Simulated
2025-02-01,Germany,399,490,195,Simulated
2025-02-01,Romania,965,291,2581,Simulated
2025-02-01,Moldova,584,277,4524,Simulated
2025-02-02,Poland,526,66,3533,Simulated
2025-02-02,Germany,162,120,857,Simulated
2025-02-02,Romania,508,219,150,Simulated
2025-02-02,Moldova,801,5,346,Simulated
2025-02-03,Poland,267,195,5350,Simulated
2025-02-03,Germany,750,336,846,Simulated
2025-02-03,Romania,698,294,7968,Simulated
2025-02-03,Moldova,768,411,6495,Simulated
2025-02-04,Poland,139,474,5711,Simulated
2025-02-04,Germany,988,190,5137,Simulated
2025-02-04,Romania,545,5,768,Simulated
2025-02-04,Moldova,991,112,4745,Simulated
2025-02-05,Poland,362,103,2451,Simulated
2025-02-05,Germany,360,270,4200,Simulated
2025-02-05,Romania,814,395,7507,Simulated
2025-02-05,Moldova,125,314,4350,Simulated
2025-02-06,Poland,716,368,990,Simulated
2025-02-06,Germany,347,17,5374,Simulated
2025-02-06,Romania,340,353,4096,Simulated
2025-02-06,Moldova,223,78,2932,Simulated
2025-02-07,Poland,685,499,5103,Simulated
2025-02-07,Germany,971,435,802,Simulated
2025-02-07,Romania,689,464,2043,Simulated
2025-02-07,Moldova,365,440,6023,Simulated
2025-02-08,Poland,486,399,6912,Simulated
2025-02-08,Germany,728,29,2541,Simulated
2025-02-08,Romania,238,364,9054,Simulated
2025-02-08,Moldova,269,281,5086,Simulated
2025-02-09,Poland,170,141,1634,Simulated
2025-02-09,Germany,220,282,9567,Simulated
2025-02-09,Romania,111,237,4358,Simulated
2025-02-09,Moldova,705,37,4781,Simulated
2025-02-10,Poland,162,2,9842,Simulated
2025-02-10,Germany,589,42,9072,Simulated
2025-02-10,Romania,936,220,6152,Simulated
2025-02-10,Moldova,856,159,5717,Simulated
2025-02-11,Poland,725,300,2547,Simulated
2025-02-11,Germany,706,190,9332,Simulated
2025-02-11,Romania,252,397,316,Simulated
2025-02-11,Moldova,147,289,9894,Simulated
2025-02-12,Poland,978,438,1363,Simulated
2025-02-12,Germany,906,323,8843,Simulated
2025-02-12,Romania,140,330,5359,Simulated
2025-02-12,Moldova,594,237,132,Simulated
2025-02-13,Poland,235,234,7424,Simulated
2025-02-13,Germany,531,56,3350,Simulated
2025-02-13,Romania,152,393,8395,Simulated
2025-02-13,Moldova,736,5,5874,Simulated
2025-02-14,Poland,336,40,7400,Simulated
2025-02-14,Germany,821,404,6289,Simulated
2025-02-14,Romania,526,473,2025,Simulated
2025-02-14,Moldova,994,192,6713,Simulated
2025-02-15,Poland,321,198,1435,Simulated
2025-02-15,Germany,538,361,6345,Simulated
2025-02-15,Romania,769,2,5510,Simulated
2025-02-15,Moldova,238,379,9361,Simulated
2025-02-16,Poland,644,138,2158,Simulated
2025-02-16,Germany,104,411,8232,Simulated
2025-02-16,Romania,530,97,3136,Simulated
2025-02-16,Moldova,119,254,833,Simulated
2025-02-17,Poland,305,312,4983,Simulated
2025-02-17,Germany,317,478,4715,Simulated
2025-02-17,Romania,222,333,343,Simulated
2025-02-17,Moldova,697,327,3004,Simulated
2025-02-18,Poland,862,429,9078,Simulated
2025-02-18,Germany,560,149,2373,Simulated
2025-02-18,Romania,380,486,2425,Simulated
2025-02-18,Moldova,276,208,6362,Simulated
2025-02-19,Poland,983,55,1788,Simulated
2025-02-19,Germany,316,15,29,Simulated
2025-02-19,Romania,986,451,5702,Simulated
2025-02-19,Moldova,482,132,4138,Simulated
2025-02-20,Poland,731,296,6630,Simulated
2025-02-20,Germany,703,90,2523,Simulated
2025-02-20,Romania,496,213,2861,Simulated
2025-02-20,Moldova,833,442,6286,Simulated
2025-02-21,Poland,188,34,8046,Simulated
2025-02-21,Germany,955,422,9782,Simulated
2025-02-21,Romania,881,18,4213,Simulated
2025-02-21,Moldova,235,465,7438,Simulated
2025-02-22,Poland,385,355,9063,Simulated
2025-02-22,Germany,522,432,5297,Simulated
2025-02-22,Romania,497,334,9737,Simulated
2025-02-22,Moldova,548,107,105,Simulated
2025-02-23,Poland,844,233,1349,Simulated
2025-02-23,Germany,542,60,7626,Simulated
2025-02-23,Romania,461,235,4854,Simulated
2025-02-23,Moldova,999,254,7057,Simulated
2025-02-24,Poland,633,393,1348,Simulated
2025-02-24,Germany,818,150,5825,Simulated
2025-02-24,Romania,516,159,1588,Simulated
2025-02-24,Moldova,417,194,5989,Simulated
2025-02-25,Poland,915,214,1844,Simulated
2025-02-25,Germany,795,27,876,Simulated
2025-02-25,Romania,113,307,2087,Simulated
2025-02-25,Moldova,125,401,9280,Simulated
2025-02-26,Poland,283,313,9991,Simulated
2025-02-26,Germany,965,21,1968,Simulated
2025-02-26,Romania,524,229,3685,Simulated
2025-02-26,Moldova,139,93,8020,Simulated
2025-02-27,Poland,756,493,8233,Simulated
2025-02-27,Germany,835,61,9836,Simulated
2025-02-27,Romania,127,191,3201,Simulated
2025-02-27,Moldova,805,363,9606,Simulated
2025-02-28,Poland,641,30,7057,Simulated
2025-02-28,Germany,506,108,7562,Simulated
2025-02-28,Romania,173,180,1498,Simulated
2025-02-28,Moldova,501,325,2149,Simulated
2025-03-01,Poland,736,467,397,Simulated
2025-03-01,Germany,897,287,8853,Simulated
2025-03-01,Romania,578,440,4347,Simulated
2025-03-01,Moldova,721,0,1573,Simulated
2025-03-02,Poland,174,411,6978,Simulated
2025-03-02,Germany,376,393,1601,Simulated
2025-03-02,Romania,594,463,1491,Simulated
2025-03-02,Moldova,204,194,9957,Simulated
2025-03-03,Poland,445,146,6994,Simulated
2025-03-03,Germany,838,261,6675,Simulated
2025-03-03,Romania,357,225,2300,Simulated
2025-03-03,Moldova,771,453,6898,Simulated
2025-03-04,Poland,528,192,5861,Simulated
2025-03-04,Germany,183,264,3643,Simulated
2025-03-04,Romania,856,336,2355,Simulated
2025-03-04,Moldova,503,10,1867,Simulated
2025-03-05,Poland,308,103,7018,Simulated
2025-03-05,Germany,649,23,4314,Simulated
2025-03-05,Romania,988,381,858,Simulated
2025-03-05,Moldova,694,427,1312,Simulated
2025-03-06,Poland,418,22,9660,Simulated
2025-03-06,Germany,437,417,673,Simulated
2025-03-06,Romania,198,288,5892,Simulated
2025-03-06,Moldova,399,248,8467,Simulated
2025-03-07,Poland,473,93,7423,Simulated
2025-03-07,Germany,317,217,3128,Simulated
2025-03-07,Romania,635,437,131,Simulated
2025-03-07,Moldova,944,398,7843,Simulated
2025-03-08,Poland,426,368,6994,Simulated
2025-03-08,Germany,989,52,63,Simulated
2025-03-08,Romania,922,40,8329,Simulated
2025-03-08,Moldova,179,41,692,Simulated
2025-03-09,Poland,963,276,4895,Simulated
2025-03-09,Germany,529,231,8089,Simulated
2025-03-09,Romania,795,416,5095,Simulated
2025-03-09,Moldova,269,189,5395,Simulated
2025-03-10,Poland,530,200,6668,Simulated
2025-03-10,Germany,881,292,4525,Simulated
2025-03-10,Romania,444,410,9453,Simulated
2025-03-10,Moldova,653,171,5524,Simulated
2025-03-11,Poland,828,141,8619,Simulated
2025-03-11,Germany,924,222,1411,Simulated
2025-03-11,Romania,679,218,8388,Simulated
2025-03-11,Moldova,535,456,9077,Simulated
2025-03-12,Poland,145,158,2023,Simulated
2025-03-12,Germany,261,6,1783,Simulated
2025-03-12,Romania,751,255,299,Simulated
2025-03-12,Moldova,748,393,9637,Simulated
2025-03-13,Poland,877,238,4851,Simulated
2025-03-13,Germany,319,80,7415,Simulated
2025-03-13,Romania,231,451,5744,Simulated
2025-03-13,Moldova,109,167,7537,Simulated
2025-03-14,Poland,544,132,5772,Simulated
2025-03-14,Germany,419,364,2177,Simulated
2025-03-14,Romania,693,205,9929,Simulated
2025-03-14,Moldova,908,108,397,Simulated
2025-03-15,Poland,740,25,6886,Simulated
2025-03-15,Germany,201,275,4614,Simulated
2025-03-15,Romania,643,424,1071,Simulated
2025-03-15,Moldova,366,296,2643,Simulated
2025-03-16,Poland,198,92,3554,Simulated
2025-03-16,Germany,956,52,5135,Simulated
2025-03-16,Romania,211,469,1173,Simulated
2025-03-16,Moldova,651,368,965,Simulated
2025-03-17,Poland,150,454,1114,Simulated
2025-03-17,Germany,985,281,4261,Simulated
2025-03-17,Romania,356,93,4533,Simulated
2025-03-17,Moldova,133,284,3573,Simulated
2025-03-18,Poland,241,264,7077,Simulated
2025-03-18,Germany,388,341,6766,Simulated
2025-03-18,Romania,395,486,2074,Simulated
2025-03-18,Moldova,863,475,5179,Simulated
2025-03-19,Poland,277,138,3728,Simulated
2025-03-19,Germany,976,14,2271,Simulated
2025-03-19,Romania,162,486,5923,Simulated
2025-03-19,Moldova,931,195,8318,Simulated
2025-03-20,Poland,582,443,2754,Simulated
2025-03-20,Germany,722,114,7076,Simulated
2025-03-20,Romania,683,284,9412,Simulated
2025-03-20,Moldova,529,440,3416,Simulated
2025-03-21,Poland,701,317,7984,Simulated
2025-03-21,Germany,853,347,6845,Simulated
2025-03-21,Romania,623,390,1543,Simulated
2025-03-21,Moldova,204,213,4863,Simulated
2025-03-22,Poland,486,333,6212,Simulated
2025-03-22,Germany,786,310,6201,Simulated
2025-03-22,Romania,785,5,8482,Simulated
2025-03-22,Moldova,452,20,1073,Simulated
2025-03-23,Poland,523,346,8844,Simulated
2025-03-23,Germany,909,467,7967,Simulated
2025-03-23,Romania,904,215,2036,Simulated
2025-03-23,Moldova,286,310,5152,Simulated
2025-03-24,Poland,192,88,8084,Simulated
2025-03-24,Germany,759,461,770,Simulated
2025-03-24,Romania,210,461,4568,Simulated
2025-03-24,Moldova,715,126,6414,Simulated
2025-03-25,Poland,225,482,1053,Simulated
2025-03-25,Germany,730,399,3811,Simulated
2025-03-25,Romania,774,404,3852,Simulated
2025-03-25,Moldova,590,498,5054,Simulated
2025-03-26,Poland,442,61,265,Simulated
2025-03-26,Germany,321,189,3483,Simulated
2025-03-26,Romania,663,219,9746,Simulated
2025-03-26,Moldova,603,108,4873,Simulated
2025-03-27,Poland,806,137,7701,Simulated
2025-03-27,Germany,434,378,3826,Simulated
2025-03-27,Romania,567,145,9620,Simulated
2025-03-27,Moldova,868,206,748,Simulated
2025-03-28,Poland,504,419,5908,Simulated
2025-03-28,Germany,240,266,2970,Simulated
2025-03-28,Romania,249,249,2229,Simulated
2025-03-28,Moldova,421,163,1958,Simulated
2025-03-29,Poland,924,348,3551,Simulated
2025-03-29,Germany,357,41,980,Simulated
2025-03-29,Romania,582,282,6493,Simulated
2025-03-29,Moldova,831,111,1319,Simulated
2025-03-30,Poland,700,268,2491,Simulated
2025-03-30,Germany,302,279,5097,Simulated
2025-03-30,Romania,169,38,6811,Simulated
2025-03-30,Moldova,469,108,5240,Simulated
2025-03-31,Poland,333,54,9775,Simulated
2025-03-31,Germany,646,40,6416,Simulated
2025-03-31,Romania,194,298,334,Simulated
2025-03-31,Moldova,370,117,5633,Simulated
2025-04-01,Poland,116,268,2697,Simulated
2025-04-01,Germany,466,138,5902,Simulated
2025-04-01,Romania,133,406,898,Simulated
2025-04-01,Moldova,164,382,3320,Simulated
2025-04-02,Poland,292,159,6761,Simulated
2025-04-02,Germany,732,251,8598,Simulated
2025-04-02,Romania,385,266,1282,Simulated
2025-04-02,Moldova,914,488,6237,Simulated
2025-04-03,Poland,458,66,6772,Simulated
2025-04-03,Germany,805,269,7987,Simulated
2025-04-03,Romania,915,417,7738,Simulated
2025-04-03,Moldova,734,235,2171,Simulated
2025-04-04,Poland,719,1,746,Simulated
2025-04-04,Germany,251,70,1676,Simulated
2025-04-04,Romania,385,445,2259,Simulated
2025-04-04,Moldova,184,403,653,Simulated
2025-04-05,Poland,403,118,8411,Simulated
2025-04-05,Germany,101,16,4579,Simulated
2025-04-05,Romania,603,479,2193,Simulated
2025-04-05,Moldova,119,249,6895,Simulated
2025-04-06,Poland,546,169,7660,Simulated
2025-04-06,Germany,785,163,806,Simulated
2025-04-06,Romania,427,29,2173,Simulated
2025-04-06,Moldova,566,19,5159,Simulated
2025-04-07,Poland,937,62,5683,Simulated
2025-04-07,Germany,759,306,5072,Simulated
2025-04-07,Romania,680,63,8829,Simulated
2025-04-07,Moldova,490,455,6339,Simulated
2025-04-08,Poland,368,134,9760,Simulated
2025-04-08,Germany,955,429,9047,Simulated
2025-04-08,Romania,791,237,91,Simulated
2025-04-08,Moldova,126,188,6025,Simulated
2025-04-09,Poland,895,127,6980,Simulated
2025-04-09,Germany,411,490,519,Simulated
2025-04-09,Romania,830,445,5615,Simulated
2025-04-09,Moldova,558,14,5341,Simulated
2025-04-10,Poland,129,196,6617,Simulated
2025-04-10,Germany,505,353,9858,Simulated
2025-04-10,Romania,950,224,5557,Simulated
2025-04-10,Moldova,866,103,1304,Simulated
2025-04-11,Poland,297,403,2207,Simulated
2025-04-11,Germany,518,33,9276,Simulated
2025-04-11,Romania,107,148,8823,Simulated
2025-04-11,Moldova,213,61,2419,Simulated
2025-04-12,Poland,637,444,2681,Simulated
2025-04-12,Germany,743,476,5727,Simulated
2025-04-12,Romania,519,393,1440,Simulated
2025-04-12,Moldova,765,35,3994,Simulated
2025-04-13,Poland,803,378,8093,Simulated
2025-04-13,Germany,918,350,1320,Simulated
2025-04-13,Romania,484,37,9124,Simulated
2025-04-13,Moldova,1000,264,4844,Simulated
2025-04-14,Poland,405,29,2838,Simulated
